Cite Key,Title,Authors,Year,Publication Date,Journal,Volume,Pages,Abstract,Citation Count,Citations/Year,DOI,URL,Relevance Score
Per18f,A Feedback Control Algorithm to Steer Networks to a Cournot–Nash Equilibrium,C. De Persis and N. Monshizadeh,2018,2018-03-09,IEEE Transactions on Control of Network Systems,6,1486-1497,"In this paper, we propose distributed feedback control that steers a dynamical network to a prescribed equilibrium corresponding to the so-called Cournot–Nash equilibrium. The network dynamics considered here are a class of passive nonlinear second-order systems, where production and demands act as external inputs to the systems. While productions are assumed to be controllable at each node, the demand is determined as a function of local prices according to the utility of the consumers. Using reduced information on the demand, the proposed controller guarantees the convergence of the closed-loop system to the optimal equilibrium point dictated by the Cournot–Nash competition.",25,3.0,10.1109/TCNS.2019.2897907,https://doi.org/10.1109/TCNS.2019.2897907,0.6200
Pap18,From Nash Equilibria to Chain Recurrent Sets: An Algorithmic Solution Concept for Game Theory,C. Papadimitriou and G. Piliouras,2018,2018-10-01,Entropy,20,,"In 1950, Nash proposed a natural equilibrium solution concept for games hence called Nash equilibrium, and proved that all finite games have at least one. The proof is through a simple yet ingenious application of Brouwer’s (or, in another version Kakutani’s) fixed point theorem, the most sophisticated result in his era’s topology—in fact, recent algorithmic work has established that Nash equilibria are computationally equivalent to fixed points. In this paper, we propose a new class of universal non-equilibrium solution concepts arising from an important theorem in the topology of dynamical systems that was unavailable to Nash. This approach starts with both a game and a learning dynamics, defined over mixed strategies. The Nash equilibria are fixpoints of the dynamics, but the system behavior is captured by an object far more general than the Nash equilibrium that is known in dynamical systems theory as chain recurrent set. Informally, once we focus on this solution concept—this notion of “the outcome of the game”—every game behaves like a potential game with the dynamics converging to these states. In other words, unlike Nash equilibria, this solution concept is algorithmic in the sense that it has a constructive proof of existence. We characterize this solution for simple benchmark games under replicator dynamics, arguably the best known evolutionary dynamics in game theory. For (weighted) potential games, the new concept coincides with the fixpoints/equilibria of the dynamics. However, in (variants of) zero-sum games with fully mixed (i.e., interior) Nash equilibria, it covers the whole state space, as the dynamics satisfy specific information theoretic constants of motion. We discuss numerous novel computational, as well as structural, combinatorial questions raised by this chain recurrence conception of games.",36,4.7,10.3390/e20100782,https://doi.org/10.3390/e20100782,0.6200
Wei20,Linear Last-iterate Convergence in Constrained Saddle-point Optimization,"Chen-Yu Wei, Chung-Wei Lee, Mengxiao Zhang, and Haipeng Luo",2020,2020-06-16,arXiv: Learning,,,"Optimistic Gradient Descent Ascent (OGDA) and Optimistic Multiplicative Weights Update (OMWU) for saddle-point optimization have received growing attention due to their favorable last-iterate convergence. However, their behaviors for simple bilinear games over the probability simplex are still not fully understood -- previous analysis lacks explicit convergence rates, only applies to an exponentially small learning rate, or requires additional assumptions such as the uniqueness of the optimal solution. 
In this work, we significantly expand the understanding of last-iterate convergence for OGDA and OMWU in the constrained setting. Specifically, for OMWU in bilinear games over the simplex, we show that when the equilibrium is unique, linear last-iterate convergence is achievable with a constant learning rate, which improves the result of (Daskalakis & Panageas, 2019) under the same assumption. We then significantly extend the results to more general objectives and feasible sets for the projected OGDA algorithm, by introducing a sufficient condition under which OGDA exhibits concrete last-iterate convergence rates with a constant learning rate. We show that bilinear games over any polytope satisfy this condition and OGDA converges exponentially fast even without the unique equilibrium assumption. Our condition also holds for strongly-convex-strongly-concave functions, recovering the result of (Hsieh et al., 2019). Finally, we provide experimental results to further support our theory.",146,25,,https://www.semanticscholar.org/paper/954931aa9a4b17e60d534f017ef600f7a87d31e2,0.6000
San01,Potential Games with Continuous Player Sets,William H. Sandholm,2001,2001-03-01,J. Econ. Theory,97,81-108,"Abstract We study potential games with continuous player sets, a class of games characterized by an externality symmetry condition. Examples of these games include random matching games with common payoffs and congestion games. We offer a simple description of equilibria which are locally stable under a broad class of evolutionary dynamics, and prove that behavior converges to Nash equilibrium from all initial conditions. We consider a subclass of potential games in which evolution leads to efficient play. Finally, we show that the games studied here are the limits of convergent sequences of the finite player potential games studied by Monderer and Shapley [22]. Journal of Economic Literature Classification Numbers: C72, C73, D62, R41.",486,19,10.1006/jeth.2000.2696,https://doi.org/10.1006/jeth.2000.2696,0.6000
Li24d,Passivity-Based Gradient-Play Dynamics for Distributed Generalized Nash Equilibrium Seeking,Weijian Li and Lacra Pavel,2024,2024-08-22,IEEE Transactions on Automatic Control,71,1600-1615,"We consider seeking generalized Nash equilibria (GNE) for noncooperative games with coupled nonlinear constraints over networks. We first revisit a well-known gradient-play dynamics from a passivity-based perspective and address that the strict monotonicity of the pseudogradient is a critical assumption to ensure the exact convergence of the dynamics. Then, we propose two novel passivity-based gradient-play dynamics by introducing parallel feedforward compensators (PFCs) and output feedback compensators (OFCs). We show that the proposed dynamics can reach exact GNEs in merely monotone regimes if the PFCs are strictly passive or if the OFCs are output strictly passive. Following that, resorting to passivity, we develop a unifying framework to generalize the gradient-play dynamics, and moreover, design a class of explicit dynamics with convergence guarantees. In addition, we explore the relation between the proposed dynamics and some existing methods, and extend our results to partial-decision information settings.",1,0.6,10.1109/TAC.2025.3614508,https://doi.org/10.1109/TAC.2025.3614508,0.6000
Gao19c,Continuous-Time Discounted Mirror Descent Dynamics in Monotone Concave Games,Bolin Gao and Lacra Pavel,2019,2019-12-07,IEEE Transactions on Automatic Control,66,5451-5458,"We consider concave continuous-kernel games characterized by monotonicity properties and propose discounted mirror descent type dynamics. We introduce two classes of dynamics whereby the associated mirror map is constructed based on a strongly convex or a Legendre regularizer. Depending on the properties of the regularizer, we show that these new dynamics can converge asymptotically in concave games with merely monotone (negative) pseudogradient. Furthermore, we show that when the regularizer enjoys strong convexity, the resulting dynamics can converge even in games with hypomonotone (negative) pseudogradient, which corresponds to a shortage of monotonicity.",27,4.2,10.1109/TAC.2020.3045094,https://doi.org/10.1109/TAC.2020.3045094,0.6000
Krt80,Suboptimality of decentralized stochastic control and estimation,R. Krtolica and D. Siljak,1980,1980-02-01,IEEE Transactions on Automatic Control,25,76-83,"A stochastic version of suboptimal decentralized control is formulated to study the effects of interactions on performance of systems which are composed of locally optimal subsystems. Turning this approach the other way, we also investigate suboptimality of the decentralized control which arises from the globally optimal control of the overall interconnected system due to the loss of feedback control connections among the subsystems. Various characterizations of suboptimality are given in terms of interconnection and feedback gain matrices. By duality, we derive the suboptimality conditions for decentralized estimation. The separate solutions of control and estimation problems are used to provide a suboptimal decentralized design for incomplete state information. Additional conditions are obtained for robustness and reliability of the interconnected systems synthesized by a suboptimal decentralized control.",63,1.4,10.1109/TAC.1980.1102217,https://doi.org/10.1109/TAC.1980.1102217,0.6000
Sha19h,Network Feedback Passivation of Passivity-Short Multi-Agent Systems,Miel Sharf and Daniel Zelazo,2019,2019-02-24,IEEE Control Systems Letters,3,607-612,"In this letter, we propose a network-optimization framework for the analysis of multi-agent systems with passive-short agents. We consider the known connection between diffusively coupled maximally equilibrium-independent passive systems, and network optimization, culminating in a pair of dual convex network optimization problems, whose minimizers are exactly the steady-states of the closed-loop system. We propose a network-based regularization term to the network optimization problem and show that it results in a network-based feedback using only relative outputs. We prove that if the average of the passivity indices is positive, then we convexify the problem, passivize the agents, and that steady-states of the augmented system correspond to the minimizers of the regularized network optimization problem. We also suggest a hybrid approach, in which only a subset of agents sense their own output, and show that if the set is nonempty, then we can always achieve the same correspondence as above, regardless of the passivity indices. We demonstrate our results on a traffic model with non-passive agents and limited GNSS reception.",16,2.2,10.1109/LCSYS.2019.2914128,https://doi.org/10.1109/LCSYS.2019.2914128,0.6000
Ana21c,Near-optimal no-regret learning for correlated equilibria in multi-player general-sum games,Ioannis Anagnostides et al.,2021,2021-11-11,Proceedings of the 54th Annual ACM SIGACT Symposium on Theory of Computing,,,"Recently, Daskalakis, Fishelson, and Golowich (DFG) (NeurIPS ‘21) showed that if all agents in a multi-player general-sum normal-form game employ Optimistic Multiplicative Weights Update (OMWU), the external regret of every player is O(polylog(T)) after T repetitions of the game. In this paper we extend their result from external regret to internal and swap regret, thereby establishing uncoupled learning dynamics that converge to an approximate correlated equilibrium at the rate of O( T−1 ). This substantially improves over the prior best rate of convergence of O(T−3/4) due to Chen and Peng (NeurIPS ‘20), and it is optimal up to polylogarithmic factors. To obtain these results, we develop new techniques for establishing higher-order smoothness for learning dynamics involving fixed point operations. Specifically, we first establish that the no-internal-regret learning dynamics of Stoltz and Lugosi (Mach Learn ‘05) are equivalently simulated by no-external-regret dynamics on a combinatorial space. This allows us to trade the computation of the stationary distribution on a polynomial-sized Markov chain for a (much more well-behaved) linear transformation on an exponential-sized set, enabling us to leverage similar techniques as DGF to near-optimally bound the internal regret. Moreover, we establish an O(polylog(T)) no-swap-regret bound for the classic algorithm of Blum and Mansour (BM) (JMLR ‘07). We do so by introducing a technique based on the Cauchy Integral Formula that circumvents the more limited combinatorial arguments of DFG. In addition to shedding clarity on the near-optimal regret guarantees of BM, our arguments provide insights into the various ways in which the techniques by DFG can be extended and leveraged in the analysis of more involved learning algorithms.",66,15,10.1145/3519935.3520031,https://doi.org/10.1145/3519935.3520031,0.6000
Tee96,"On graphs, conic relations, and input-output stability of nonlinear feedback systems",A. Teel,1996,1996-05-01,IEEE Trans. Autom. Control.,41,702-709,"This paper presents necessary and sufficient conditions for the stability of general interconnected dynamical systems. The results are expressed in terms of the graphs of the interconnection's subsystems. Conditions for robustness of stability for an interconnection with additive disturbances are also provided. Finally, the paper gives sufficient conditions for stability using conic sector conditions that generalize earlier conditions and that incorporate a recent nonlinear small gain idea.",32,1.1,10.1109/9.489206,https://doi.org/10.1109/9.489206,0.5900
Das18b,Last-Iterate Convergence: Zero-Sum Games and Constrained Min-Max Optimization,C. Daskalakis and Ioannis Panageas,2018,2018-07-01,Information Technology Convergence and Services,,27:1-27:18,"Motivated by applications in Game Theory, Optimization, and Generative Adversarial Networks, recent work of Daskalakis et al~\cite{DISZ17} and follow-up work of Liang and Stokes~\cite{LiangS18} have established that a variant of the widely used Gradient Descent/Ascent procedure, called ""Optimistic Gradient Descent/Ascent (OGDA)"", exhibits last-iterate convergence to saddle points in {\em unconstrained} convex-concave min-max optimization problems. We show that the same holds true in the more general problem of {\em constrained} min-max optimization under a variant of the no-regret Multiplicative-Weights-Update method called ""Optimistic Multiplicative-Weights Update (OMWU)"". This answers an open question of Syrgkanis et al~\cite{SALS15}. 
The proof of our result requires fundamentally different techniques from those that exist in no-regret learning literature and the aforementioned papers. We show that OMWU monotonically improves the Kullback-Leibler divergence of the current iterate to the (appropriately normalized) min-max solution until it enters a neighborhood of the solution. Inside that neighborhood we show that OMWU becomes a contracting map converging to the exact solution. We believe that our techniques will be useful in the analysis of the last iterate of other learning algorithms.",207,26,10.4230/LIPIcs.ITCS.2019.27,https://doi.org/10.4230/LIPIcs.ITCS.2019.27,0.5800
Bia20c,Fully Distributed Nash Equilibrium Seeking Over Time-Varying Communication Networks With Linear Convergence Rate,M. Bianchi and Sergio Grammatico,2020,2020-03-22,IEEE Control Systems Letters,5,499-504,"We design a distributed algorithm for learning Nash equilibria over time-varying communication networks in a partial-decision information scenario, where each agent can access its own cost function and local feasible set, but can only observe the actions of some neighbors. Our algorithm is based on projected pseudo-gradient dynamics, augmented with consensual terms. Under strong monotonicity and Lipschitz continuity of the game mapping, we provide a simple proof of linear convergence, based on a contractivity property of the iterates. Compared to similar solutions proposed in literature, we also allow for time-varying communication and derive tighter bounds on the step sizes that ensure convergence. In fact, in our numerical simulations, our algorithm outperforms the existing gradient-based methods, when the step sizes are set to their theoretical upper bounds. Finally, to relax the assumptions on the network structure, we propose a different pseudo-gradient algorithm, which is guaranteed to converge on time-varying balanced directed graphs.",75,12,10.1109/LCSYS.2020.3002734,https://doi.org/10.1109/LCSYS.2020.3002734,0.5800
Tan24e,A Necessary and Sufficient Condition Beyond Monotonicity for Convergence of the Gradient Play in Continuous Games,Shaolin Tan and Jinhu Lü,2024,2024-03-01,"IEEE Transactions on Systems, Man, and Cybernetics: Systems",54,1805-1815,"In this article, we aim to answer the following question: What kind of games can guarantee convergence of the (full-information or partial-information, continuous-time or discrete-time) gradient play? To the best of our knowledge, current works on Nash equilibrium seeking are mainly established on the monotonicity condition. We introduce a concept called stability condition to continuous games, which includes the monotonicity condition as a special case. We prove that the stability condition is necessary and sufficient for convergence of gradient play. In detail, we show that, if the step size is fixed and within a given bound, the full-information and partial-information gradient play is guaranteed to converge to the Nash equilibrium in strongly stable games. If the step size is diminishing, then convergence of the gradient play can be obtained for strictly stable games. We present a game that is stable but not monotone to illustrate our theoretical developments.",5,2.3,10.1109/TSMC.2023.3329809,https://doi.org/10.1109/TSMC.2023.3329809,0.5800
Cha19f,Convergence Analysis of Gradient-Based Learning in Continuous Games,"Benjamin J. Chasnov, L. Ratliff, Eric V. Mazumdar, and Samuel A. Burden",2019,,Conference on Uncertainty in Artificial Intelligence,,935-944,"Considering a class of gradient-based multi-agent learning algorithms in non-cooperative settings, we provide convergence guarantees to a neighborhood of a stable Nash equilibrium. In particular, we consider continuous games where agents learn in 1) deterministic settings with oracle access to their individual gradient and 2) stochastic settings with an unbiased estimator of their individual gradient. We also study the effects of non-uniform learning rates, which cause a distortion of the vector ﬁeld that can alter the equilibrium to which the agents converge and the learning path. We support the analysis with numerical examples that provide insight into how games may be synthesized to achieve desirable equilibria.",28,3.8,,https://www.semanticscholar.org/paper/4a96b2b33786301d59670fa647f99e3dd807abb8,0.5800
Pal17c,"Multiplicative Weights Update with Constant Step-Size in Congestion Games: Convergence, Limit Cycles and Chaos","Gerasimos Palaiopanos, Ioannis Panageas, and G. Piliouras",2017,2017-03-01,ArXiv,abs/1703.01138,,"The Multiplicative Weights Update (MWU) method is a ubiquitous meta-algorithm that works as follows: A distribution is maintained on a certain set, and at each step the probability assigned to action $\gamma$ is multiplied by $(1 -\epsilon C(\gamma))>0$ where $C(\gamma)$ is the ``cost"" of action $\gamma$ and then rescaled to ensure that the new values form a distribution. We analyze MWU in congestion games where agents use \textit{arbitrary admissible constants} as learning rates $\epsilon$ and prove convergence to \textit{exact Nash equilibria}. Interestingly, this convergence result does not carry over to the nearly homologous MWU variant where at each step the probability assigned to action $\gamma$ is multiplied by $(1 -\epsilon)^{C(\gamma)}$ even for the simplest case of two-agent, two-strategy load balancing games, where such dynamics can provably lead to limit cycles or even chaotic behavior.",142,15,,https://www.semanticscholar.org/paper/b4bbecd26e90e05543f826616b367d1ecad8f906,0.5800
Sha05b,"Dynamic fictitious play, dynamic gradient play, and distributed convergence to Nash equilibria",J. Shamma and Gürdal Arslan,2005,2005-03-01,IEEE Transactions on Automatic Control,50,312-327,"We consider a continuous-time form of repeated matrix games in which player strategies evolve in reaction to opponent actions. Players observe each other's actions, but do not have access to other player utilities. Strategy evolution may be of the best response sort, as in fictitious play, or a gradient update. Such mechanisms are known to not necessarily converge. We introduce a form of ""dynamic"" fictitious and gradient play strategy update mechanisms. These mechanisms use derivative action in processing opponent actions and, in some cases, can lead to behavior converging to Nash equilibria in previously nonconvergent situations. We analyze convergence in the case of exact and approximate derivative measurements of the dynamic update mechanisms. In the ideal case of exact derivative measurements, we show that convergence to Nash equilibrium can always be achieved. In the case of approximate derivative measurements, we derive a characterization of local convergence that shows how the dynamic update mechanisms can converge if the traditional static counterparts do not. We primarily discuss two player games, but also outline extensions to multiplayer games. We illustrate these methods with convergent simulations of the well known Shapley and Jordan counterexamples.",392,18,10.1109/TAC.2005.843878,https://doi.org/10.1109/TAC.2005.843878,0.5700
Lia19e,Distributed Nash equilibrium seeking for aggregative games via a small-gain approach,"Shu Liang, Peng Yi, Yiguang Hong, and Kai-xiang Peng",2019,2019-11-15,arXiv: Optimization and Control,,,"Distributed Nash equilibrium seeking of aggregative games is investigated and a continuous-time algorithm is proposed. The algorithm is designed by virtue of projected gradient play dynamics and distributed average tracking dynamics, and is applicable to games with constrained strategy sets and weight-balanced communication graphs. We analyze the complex interaction of these dynamics with the help of input-to-state stability (ISS). By scaling algorithm parameters to render a small-gain condition, we obtain an exponential convergence of the proposed algorithm to the Nash equilibrium. In addition, a numerical example is provided to illustrate the effectiveness of our methods.",10,1.5,,https://www.semanticscholar.org/paper/05f64c49ea575884f4c82f908e20318a89fa9c95,0.5700
Par19d,From Population Games to Payoff Dynamics Models: A Passivity-Based Approac,"Shinkyu Park, N. C. Martins, and J. Shamma",2019,2019-12-01,2019 IEEE 58th Conference on Decision and Control (CDC),,6584-6601,"This tutorial article describes a dynamical systems framework rooted in evolutionary game principles to characterize non-cooperative strategic interactions among large populations of bounded rationality agents. It also overviews recent results that use passivity notions to characterize the stability of Nash-like equilibria. In our framework, each agent belongs to a population that prescribes to its members a strategy set and a strategy revision protocol. A so-called social state registers the proportions of agents in every population adopting each strategy and a pre-selected dynamic payoff mechanism, specified by a payoff dynamics model (PDM), determines the payoff as a causal map of the social state. According to the framework, each agent must take up a strategy at a time, which it can repeatedly revise over time based on its current strategy, and information about the payoff and social state available to it. The PDM class considered in our framework can model precisely or approximately prevalent dynamic behaviors such as inertia and delays that are inherent to learning and network effects, which cannot be captured using conventional memoryless payoff mechanisms (often referred to as population games).We organize the article in two main parts. The first introduces basic concepts prevailing in existing approaches in which a population game determines the payoff, while the second considers rather general PDM classes, of which every population game is a particular case. The latter expounds a passivity-based methodology to characterize convergence of the social state to Nash-like equilibria.",51,7.9,10.1109/CDC40024.2019.9029756,https://doi.org/10.1109/CDC40024.2019.9029756,0.5600
Per20b,Continuous-Time Integral Dynamics for a Class of Aggregative Games With Coupling Constraints,C. De Persis and Sergio Grammatico,2020,2020-05-01,IEEE Transactions on Automatic Control,65,2171-2176,We consider continuous-time equilibrium seeking in a class of aggregative games with strongly convex cost functions and affine coupling constraints. We propose simple semidecentralized integral dynamics and prove their global asymptotic convergence to a variational generalized aggregative or Nash equilibrium. The proof is based on Lyapunov arguments and invariance techniques for differential inclusions.,58,9.6,10.1109/TAC.2019.2939639,https://doi.org/10.1109/TAC.2019.2939639,0.5500
Jag15,Dynamics at the Boundary of Game Theory and Distributed Computing,"A. D. Jaggard, Neil Lutz, Michael Schapira, and Rebecca N. Wright",2015,2015-09-09,ACM Transactions on Economics and Computation (TEAC),5,1 - 20,"We use ideas from distributed computing and game theory to study dynamic and decentralized environments in which computational nodes, or decision makers, interact strategically and with limited information. In such environments, which arise in many real-world settings, the participants act as both economic and computational entities. We exhibit a general non-convergence result for a broad class of dynamics in asynchronous settings. We consider implications of our result across a wide variety of interesting and timely applications: game dynamics, circuit design, social networks, Internet routing, and congestion control. We also study the computational and communication complexity of testing the convergence of asynchronous dynamics. Our work opens a new avenue for research at the intersection of distributed computing and game theory.",7,0.7,10.1145/3107182,https://doi.org/10.1145/3107182,0.5500
Goo65b,Note on Existence and Uniqueness of Equilibrium Points for Concave N-Person Games,J. Goodman,1965,1965-07-01,Econometrica,48,251-251,"IN [1] J. B. ROSEN GIVES a sufficient condition for the uniqueness of the equilibrium point of a game. The same condition is also sufficient for the stability of the equilibrium point given a reasonable model of player adjustment behavior. The purpose of this note is to show restrictions on the class of games which imply his condition and which may sometimes be of use. In the remainder of the note Rosen's notation and assumptions are used, and it is assumed that the reader is familiar with his paper.",2021,33,10.2307/1911749,https://doi.org/10.2307/1911749,0.5500
Bar10b,Best response dynamics for continuous games,"E. Barron, R. Goebel, and R. Jensen",2010,2010-03-01,,138,1069-1083,"We extend the convergence result of Hofbauer and Sorin for the best response differential inclusions coming from a nonconcave, nonconvex continuous payoff function U(x,y). A counterexample shows that convergence to a Nash equilibrium may not be true if we attempt to generalize the result to a three-person nonzero sum game.",32,2.0,10.1090/S0002-9939-09-10170-3,https://doi.org/10.1090/S0002-9939-09-10170-3,0.5500
Bro20b,"Dynamical Systems Coupled with Monotone Set-Valued Operators: Formalisms, Applications, Well-Posedness, and Stability",B. Brogliato and A. Tanwani,2020,2020-02-11,SIAM Rev.,62,3-129,This survey article addresses the class of continuous-time systems where a system modeled by ordinary differential equations is coupled with a static or time-varying set-valued operator in the feed...,141,22,10.1137/18m1234795,https://doi.org/10.1137/18m1234795,0.5300
Tan22d,Analyzing Feedback Interconnections of Maximal Monotone Systems Using Dissipativity Approach,A. Tanwani and B. Brogliato,2022,,IFAC-PapersOnLine,,,": We consider interconnections of two dynamical systems in feedback conﬁguration. The dynamics of the individual systems are modeled by a diﬀerential inclusion, and the corresponding set-valued mapping is (anti-) maximal monotone with respect to the state of the system for each ﬁxed value of the external signal that deﬁnes the interconnection. We provide conditions on these mappings under which the dynamics of the resulting interconnected system are (anti-) maximal monotone. An interpretation of our main result is provided: ﬁrstly, by considering dynamical systems deﬁned by the gradient of a saddle function, and secondly, by considering an interconnection of incrementally passive systems. In the same spirit, when we associate more structure to the individual systems by considering linear complementarity systems, we allow for more ﬂexibility in describing the interconnections and derive more speciﬁc suﬃcient conditions in terms of system matrices that result in the overall system being described by (anti-) maximal monotone operator.",2,0.5,10.1016/j.ifacol.2022.11.045,https://doi.org/10.1016/j.ifacol.2022.11.045,0.5200
San03,"Excess payoff dynamics, potential dynamics, and stable games",William H. Sandholm,2003,2003-04-03,,,,"We consider a model of evolution in games in which agents occasionally receive opportunities to switch strategies, choosing between them using a probabilistic rule. Both the rate at which revision opportunities arrive and the probabilities with which each strategy is chosen are functions of current normalized payoffs. W e call the aggregate dynamics induced by this model excess payoff dynamics. We prove that these dynamics satisfy existence, uniqueness, and continuity of solutions, respect a basic payoff monotonicity property, and have rest points at and only at the Nash equilibria of the underlying game. We show that the dynamics globally converge to Nash equilibrium in potential games. Finally, we introduce a new class of games called stable games, which include games with an interior ESS, zero sum games, and concave potential games as special cases. We show that while excess payoff dynamics can exhibit periodic behavior in stable games, a subset of these dynamics called potential dynamics always converge to equilibrium. We use this convergence result to prove that every stable game admits a unique component of Nash equilibria.",11,0.5,,https://www.semanticscholar.org/paper/6a557bb4e588bfdc3c078733d99e97f5d52f6822,0.5200
Par19c,Payoff Dynamic Models and Evolutionary Dynamic Models: Feedback and Convergence to Equilibria,"Shinkyu Park, N. C. Martins, and J. Shamma",2019,2019-03-05,,,,"We consider that at every instant each member of a population, which we refer to as an agent, selects one strategy out of a finite set. The agents are nondescript, and their strategy choices are described by the so-called population state vector, whose entries are the portions of the population selecting each strategy. Likewise, each entry constituting the so-called payoff vector is the reward attributed to a strategy. We consider that a general finite-dimensional nonlinear dynamical system, denoted as payoff dynamical model (PDM), describes a mechanism that determines the payoff as a causal map of the population state. A bounded-rationality protocol, inspired primarily on evolutionary biology principles, governs how each agent revises its strategy repeatedly based on complete or partial knowledge of the population state and payoff. The population is protocol-homogeneous but is otherwise strategy-heterogeneous considering that the agents are allowed to select distinct strategies concurrently. A stochastic mechanism determines the instants when agents revise their strategies, but we consider that the population is large enough that, with high probability, the population state can be approximated with arbitrary accuracy uniformly over any finite horizon by a so-called (deterministic) mean population state. We propose an approach that takes advantage of passivity principles to obtain sufficient conditions determining, for a given protocol and PDM, when the mean population state is guaranteed to converge to a meaningful set of equilibria, which could be either an appropriately defined extension of Nash's for the PDM or a perturbed version of it. By generalizing and unifying previous work, our framework also provides a foundation for future work.",26,3.6,,https://www.semanticscholar.org/paper/e1b1cc2b5e660bd6db6f66dc76c00ec33d533035,0.5200
Che05c,On Maximal Classes of Utility Functions for Efficient one-to-one Negotiation,"Y. Chevaleyre, U. Endriss, and N. Maudet",2005,2005-07-30,International Joint Conference on Artificial Intelligence,,941-946,"We investigate the properties of an abstract negotiation framework where agents autonomously negotiate over allocations of discrete resources. In this framework, reaching an optimal allocation potentially requires very complex multilateral deals. Therefore, we are interested in identifying classes of utility functions such that any negotiation conducted by means of deals involving only a single resource at at time is bound to converge to an optimal allocation whenever all agents model their preferences using these functions. We show that the class of modular utility functions is not only sufficient but also maximal in this sense.",24,1.2,,https://www.semanticscholar.org/paper/b6a2afedae2946511d7ee1ee07eefb0f35e813c8,0.5200
All23,Anytime solvers for variational inequalities: The (recursive) safe monotone flows,Ahmed Allibhoy and Jorge Cort'es,2023,2023-11-16,Autom.,177,112287,"This paper synthesizes anytime algorithms, in the form of continuous-time dynamical systems, to solve monotone variational inequalities. We introduce three algorithms that solve this problem: the projected monotone flow, the safe monotone flow, and the recursive safe monotone flow. The first two systems admit dual interpretations: either as projected dynamical systems or as dynamical systems controlled with a feedback controller specified by a quadratic program derived using techniques from safety-critical control. The third flow bypasses the need to solve quadratic programs along the trajectories by incorporating a dynamics whose equilibria precisely correspond to such solutions, and interconnecting the dynamical systems on different time scales. We perform a thorough analysis of the dynamical properties of all three systems. For the safe monotone flow, we show that equilibria correspond exactly with critical points of the original problem, and the constraint set is forward invariant and asymptotically stable. The additional assumption of convexity and monotonicity allows us to derive global stability guarantees, as well as establish the system is contracting when the constraint set is polyhedral. For the recursive safe monotone flow, we use tools from singular perturbation theory for contracting systems to show KKT points are locally exponentially stable and globally attracting, and obtain practical safety guarantees. We illustrate the performance of the flows on a two-player game example and also demonstrate the versatility for interconnection and regulation of dynamical processes of the safe monotone flow in an example of a receding horizon linear quadratic dynamic game.",4,1.6,10.1016/j.automatica.2025.112287,https://doi.org/10.1016/j.automatica.2025.112287,0.5000
Bal18,The modularity of action and perception revisited using control theory and active inference,Manuel Baltieri and C. Buckley,2018,2018-06-07,IEEE Symposium on Artificial Life,,121-128,"The assumption that action and perception can be investigated independently is entrenched in theories, models and experimental approaches across the brain and mind sciences. In cognitive science, this has been a central point of contention between computationalist and 4Es (enactive, embodied, extended and embedded) theories of cognition, with the former embracing the ""classical sandwich"", modular, architecture of the mind and the latter actively denying this separation can be made. In this work we suggest that the modular independence of action and perception strongly resonates with the separation principle of control theory and furthermore that this principle provides formal criteria within which to evaluate the implications of the modularity of action and perception. We will also see that real-time feedback with the environment, often considered necessary for the definition of 4Es ideas, is not however a sufficient condition to avoid the ""classical sandwich"". Finally, we argue that an emerging framework in the cognitive and brain sciences, active inference, extends ideas derived from control theory to the study of biological systems while disposing of the separation principle, describing non-modular models of behaviour strongly aligned with 4Es theories of cognition.",19,2.4,10.1162/isal_a_00031,https://doi.org/10.1162/isal_a_00031,0.5000
Mab16,Passivity analysis of higher order evolutionary dynamics and population games,Mohamed A. Mabrok and J. Shamma,2016,2016-09-16,2016 IEEE 55th Conference on Decision and Control (CDC),,6129-6134,"Evolutionary dynamics describe how the population composition changes in response to the fitness levels, resulting in a closed-loop feedback system. Recent work established a connection between passivity theory and certain classes of population games, namely so-called “stable games”. In particular, it was shown that a combination of stable games and (an analogue of) passive evolutionary dynamics results in stable convergence to Nash equilibrium. This paper considers the converse question of necessary conditions for evolutionary dynamics to exhibit stable behaviors for all generalized stable games. Using methods from robust control analysis, we show that if an evolutionary dynamic does not satisfy a passivity property, then it is possible to construct a generalized stable game that results in instability. The results are illustrated on selected evolutionary dynamics with particular attention to replicator dynamics, which are also shown to be lossless, a special class of passive systems.",18,1.9,10.1109/CDC.2016.7799211,https://doi.org/10.1109/CDC.2016.7799211,0.5000
Mab18,Passivity Analysis of Replicator Dynamics and Its Variations,M. Mabrok,2018,2018-12-18,IEEE Transactions on Automatic Control,66,3879-3884,"In this article, we focus on studying the passivity properties of different versions of replicator dynamics (RD). The RD represents a deterministic monotone nonlinear dynamic, which allows incorporation of the distribution of population types through a fitness function. We use tools for control theory, in particular, the passivity theory, to study the stability of the RD when it is in action with evolutionary games. The passivity theory allows us to identify the class of evolutionary games in which stability with RD is guaranteed. We show that several variations of the first order RD satisfy the standard loseless passivity property. In contrary, the second-order RD does not satisfy the standard passivity property; however, it satisfies a similar dissipativity property known as negative imaginary property.",17,2.3,10.1109/tac.2020.3027644,https://doi.org/10.1109/tac.2020.3027644,0.5000
